; frame_id,active_sensor_idx, frame_time, sensor_rolling_shutter_skew, exposure_time, sof, focus_distance, eis_pre_crop_vIN.fullWidth, eis_pre_crop_vIN.fullHeight, eis_pre_crop_vIN.windowWidth, eis_pre_crop_vIN.windowHeight, eis_pre_crop_vIN.windowLeft, eis_pre_crop_vIN.windowTop, eis_pre_crop_vOUT.fullWidth, eis_pre_crop_vOUT.fullHeight, eis_pre_crop_vOUT.windowWidth, eis_pre_crop_vOUT.windowHeight, eis_pre_crop_vOUT.windowLeft, eis_pre_crop_vOUT.windowTop, output_crop_fov.fullWidth, output_crop_fov.fullHeight, output_crop_fov.windowWidth, output_crop_fov.windowHeight, output_crop_fov.windowLeft, output_crop_fov.windowTop
4397,0,16666,12761,1838,2197124765,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4398,0,16666,12761,1838,2197141430,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4399,0,16666,12761,1838,2197158095,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4400,0,16666,12761,1838,2197174761,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4401,0,16666,12761,1838,2197191426,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4402,0,16666,12761,1838,2197208091,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4403,0,16666,12761,1838,2197224756,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4404,0,16666,12761,1838,2197241421,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4405,0,16666,12761,1838,2197258086,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4406,0,16666,12761,1838,2197274751,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4407,0,16666,12761,1838,2197291416,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4408,0,16666,12761,1838,2197308081,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4409,0,16666,12761,1838,2197324746,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4410,0,16666,12761,1838,2197341412,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4411,0,16666,12761,1838,2197358077,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4412,0,16666,12761,1838,2197374742,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4413,0,16666,12761,1838,2197391407,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4414,0,16666,12761,1838,2197408072,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4415,0,16666,12761,1838,2197424737,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4416,0,16666,12761,1838,2197441402,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4417,0,16666,12761,1838,2197458067,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4418,0,16666,12761,1838,2197474732,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4419,0,16666,12761,1838,2197491398,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4420,0,16666,12761,1838,2197508063,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4421,0,16666,12761,1838,2197524728,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4422,0,16666,12761,1838,2197541393,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4423,0,16666,12761,1838,2197558058,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4424,0,16666,12761,1838,2197574723,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4425,0,16666,12761,1838,2197591388,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4426,0,16666,12761,1838,2197608053,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4427,0,16666,12761,1838,2197624718,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4428,0,16666,12761,1838,2197641383,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4429,0,16666,12761,1838,2197658049,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4430,0,16666,12761,1838,2197674714,9.59E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4431,0,16666,12761,1838,2197691379,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4432,0,16666,12761,1838,2197708044,9.59E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4433,0,16666,12761,1838,2197724709,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4434,0,16666,12761,1838,2197741374,3.35E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4435,0,16666,12761,1838,2197758039,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4436,0,16666,12761,1838,2197774704,2.01E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4437,0,16666,12761,1838,2197791369,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4438,0,16666,12761,1838,2197808035,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4439,0,16666,12761,1838,2197824700,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4440,0,16666,12761,1838,2197841365,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4441,0,16666,12761,1838,2197858030,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4442,0,16666,12761,1838,2197874695,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4443,0,16666,12761,1838,2197891360,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4444,0,16666,12761,1866,2197908025,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4445,0,16666,12761,1866,2197924690,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4446,0,16666,12761,1866,2197941355,2.35E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4447,0,16666,12761,1866,2197958020,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4448,0,16666,12761,1866,2197974686,2.35E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4449,0,16666,12761,1866,2197991351,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4450,0,16666,12761,1866,2198008016,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4451,0,16666,12761,1866,2198024681,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4452,0,16666,12761,1866,2198041346,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4453,0,16666,12761,1866,2198058011,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4454,0,16666,12761,1866,2198074676,9.87E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4455,0,16666,12761,1866,2198091341,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4456,0,16666,12761,1866,2198108006,9.87E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4457,0,16666,12761,1866,2198124671,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4458,0,16666,12761,1866,2198141337,9.45E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4459,0,16666,12761,1866,2198158002,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4460,0,16666,12761,1866,2198174667,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4461,0,16666,12761,1866,2198191332,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4462,0,16666,12761,1866,2198207997,1.17E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4463,0,16666,12761,1866,2198224662,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4464,0,16666,12761,1866,2198241327,2.01E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4465,0,16666,12761,1866,2198257992,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4466,0,16666,12761,1866,2198274657,2.68E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4467,0,16666,12761,1866,2198291323,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4468,0,16666,12761,1866,2198307988,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4469,0,16666,12761,1866,2198324653,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4470,0,16666,12761,1866,2198341318,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4471,0,16666,12761,1866,2198357983,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4472,0,16666,12761,1866,2198374648,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4473,0,16666,12761,1866,2198391313,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4474,0,16666,12761,1866,2198407978,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4475,0,16666,12761,1866,2198424643,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4476,0,16666,12761,1866,2198441308,2.01E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4477,0,16666,12761,1866,2198457974,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4478,0,16666,12761,1893,2198474639,2.01E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4479,0,16666,12761,1893,2198491304,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4480,0,16666,12761,1921,2198507969,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4481,0,16666,12761,1921,2198524634,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4482,0,16666,12761,1950,2198541299,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4483,0,16666,12761,1950,2198557964,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4484,0,16666,12761,1979,2198574629,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4485,0,16666,12761,1979,2198591294,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4486,0,16666,12761,1979,2198607960,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4487,0,16666,12761,1979,2198624625,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4488,0,16666,12761,1979,2198641290,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4489,0,16666,12761,1979,2198657955,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4490,0,16666,12761,1979,2198674620,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4491,0,16666,12761,1979,2198691285,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4492,0,16666,12761,1979,2198707950,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4493,0,16666,12761,1979,2198724615,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4494,0,16666,12761,1979,2198741280,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4495,0,16666,12761,1979,2198757945,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4496,0,16666,12761,1979,2198774611,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4497,0,16666,12761,1979,2198791276,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4498,0,16666,12761,1979,2198807941,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4499,0,16666,12761,1979,2198824606,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4500,0,16666,12761,1979,2198841271,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4501,0,16666,12761,1979,2198857936,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4502,0,16666,12761,1979,2198874601,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4503,0,16666,12761,1979,2198891266,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4504,0,16666,12761,1979,2198907931,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4505,0,16666,12761,1979,2198924596,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4506,0,16666,12761,2009,2198941262,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4507,0,16666,12761,2009,2198957927,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4508,0,16666,12761,2039,2198974592,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4509,0,16666,12761,2039,2198991257,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4510,0,16666,12761,2069,2199007922,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4511,0,16666,12761,2069,2199024587,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4512,0,16666,12761,2100,2199041252,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4513,0,16666,12761,2100,2199057917,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4514,0,16666,12761,2163,2199074582,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4515,0,16666,12761,2163,2199091248,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4516,0,16666,12761,2228,2199107913,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4517,0,16666,12761,2228,2199124578,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4518,0,16666,12761,2294,2199141243,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4519,0,16666,12761,2294,2199157908,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4520,0,16666,12761,2329,2199174573,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4521,0,16666,12761,2329,2199191238,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4522,0,16666,12761,2363,2199207903,1.84E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4523,0,16666,12761,2363,2199224568,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4524,0,16666,12761,2399,2199241233,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4525,0,16666,12761,2399,2199257899,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4526,0,16666,12761,2399,2199274564,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4527,0,16666,12761,2399,2199291229,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4528,0,16666,12761,2329,2199307894,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4529,0,16666,12761,2329,2199324559,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4530,0,16666,12761,2261,2199341224,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4531,0,16666,12761,2261,2199357889,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4532,0,16666,12761,2195,2199374554,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4533,0,16666,12761,2195,2199391219,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4534,0,16666,12761,2131,2199407885,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4535,0,16666,12761,2131,2199424550,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4536,0,16666,12761,2069,2199441215,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4537,0,16666,12761,2069,2199457880,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4538,0,16666,12761,2009,2199474545,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4539,0,16666,12761,2009,2199491210,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4540,0,16666,12761,1950,2199507875,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4541,0,16666,12761,1950,2199524540,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4542,0,16666,12761,1893,2199541205,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4543,0,16666,12761,1893,2199557870,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4544,0,16666,12761,1838,2199574536,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4545,0,16666,12761,1838,2199591201,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4546,0,16666,12761,1785,2199607866,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4547,0,16666,12761,1785,2199624531,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4548,0,16666,12761,1758,2199641196,1.34E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4549,0,16666,12761,1758,2199657861,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4550,0,16666,12761,1733,2199674526,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4551,0,16666,12761,1733,2199691191,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4552,0,16666,12761,1733,2199707856,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4553,0,16666,12761,1733,2199724521,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4554,0,16666,12761,1733,2199741187,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4555,0,16666,12761,1733,2199757852,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4556,0,16666,12761,1733,2199774517,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4557,0,16666,12761,1733,2199791182,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4558,0,16666,12761,1758,2199807847,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4559,0,16666,12761,1758,2199824512,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4560,0,16666,12761,1758,2199841177,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4561,0,16666,12761,1758,2199857842,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4562,0,16666,12761,1758,2199874507,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4563,0,16666,12761,1758,2199891173,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4564,0,16666,12761,1758,2199907838,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4565,0,16666,12761,1758,2199924503,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4566,0,16666,12761,1758,2199941168,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4567,0,16666,12761,1758,2199957833,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4568,0,16666,12761,1758,2199974498,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4569,0,16666,12761,1758,2199991163,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4570,0,16666,12761,1758,2200007828,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4571,0,16666,12761,1758,2200024493,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4572,0,16666,12761,1758,2200041158,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4573,0,16666,12761,1758,2200057824,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4574,0,16666,12761,1633,2200074489,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4575,0,16666,12761,1633,2200091154,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4576,0,16666,12761,1633,2200107819,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4577,0,16666,12761,1633,2200124484,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4578,0,16666,12761,1633,2200141149,1.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4579,0,16666,12761,1633,2200157814,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
4580,0,16666,12761,1633,2200174479,1.51E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
